Class,SpellName,Rank1_ID,AllRankIDs,flags0,flags1,flags2,flags0_hex,flags1_hex,flags2_hex,SpellType,ModifiableStats,VerifyCommand
Death Knight,"Pestilence",51429,"51429",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51429"
Death Knight,"Pestilence",50842,"50842",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50842"
Death Knight,"Pestilence",51428,"51428",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51428"
Death Knight,"Pestilence",51427,"51427",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51427"
Death Knight,"Pestilence",51426,"51426",0,65536,0,0x00000000,0x00010000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 51426"
Death Knight,"Rune Strike",56815,"56815",0,536870912,0,0x00000000,0x20000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 56815"
Death Knight,"Rune Strike",62036,"62036",0,536870912,0,0x00000000,0x20000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 62036"
Death Knight,"Rune Strike",66217,"66217",0,536870912,0,0x00000000,0x20000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 66217"
Death Knight,"Rune Tap",48982,"48982",134217728,0,0,0x08000000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48982"
Death Knight,"Rune Test Spell",47804,"47804",16384,0,0,0x00004000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47804"
Death Knight,"Scent of Blood",50422,"50422",0,4194304,0,0x00000000,0x00400000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50422"
Death Knight,"Strangulate",49916,"49916",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49916"
Death Knight,"Strangulate",49914,"49914",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49914"
Death Knight,"Strangulate",48680,"48680",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 48680"
Death Knight,"Strangulate",49915,"49915",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49915"
Death Knight,"Strangulate",49913,"49913",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49913"
Death Knight,"Strangulate",47476,"47476",512,0,0,0x00000200,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 47476"
Death Knight,"Tundra Stalker",50128,"50128",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50128"
Death Knight,"Tundra Stalker",50127,"50127",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50127"
Death Knight,"Tundra Stalker",50130,"50130",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50130"
Death Knight,"Tundra Stalker",50129,"50129",131072,0,0,0x00020000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50129"
Death Knight,"Vampiric Blood",55233,"55233",0,8,0,0x00000000,0x00000008,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55233"
Death Knight,"Vendetta",55136,"55136",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 55136"
Death Knight,"Vendetta",49015,"49015",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 49015"
Death Knight,"Vendetta",50181,"50181",0,1048576,0,0x00000000,0x00100000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50181"
Death Knight,"Vendetta",50154,"50154",65536,0,0,0x00010000,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50154"
Death Knight,"Visual Dummy",52789,"52789",2147483650,0,0,0x80000002,0x00000000,0x00000000,Damage,"Damage (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 52789"
Death Knight,"Blood Boil",55974,"55974",262144,0,0,0x00040000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 55974"
Death Knight,"Blood Boil",48721,"48721, 49939, 49940, 49941",262144,0,0,0x00040000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 48721"
Death Knight,"Blood Plague",59879,"59879",0,33556480,0,0x00000000,0x02000800,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 59879"
Death Knight,"Blood Plague",55078,"55078",0,33556480,2,0x00000000,0x02000800,0x00000002,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 55078"
Death Knight,"Copy of Plague Strike",47139,"47139",33554432,0,0,0x02000000,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 47139"
Death Knight,"Death and Decay",43265,"43265, 49936, 49937, 49938",32,0,0,0x00000020,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 43265"
Death Knight,"Death and Decay",54143,"54143",32,2048,0,0x00000020,0x00000800,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 54143"
Death Knight,"Death and Decay",52212,"52212",0,0,8,0x00000000,0x00000000,0x00000008,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 52212"
Death Knight,"Ebon Plague",51726,"51726, 51734, 51735",0,2048,64,0x00000000,0x00000800,0x00000040,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 51726"
Death Knight,"Plague Strike",59133,"59133, 66988, 66989, 66990, 66991, 66992",1,2048,0,0x00000001,0x00000800,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 59133"
Death Knight,"Plague Strike",45462,"45462, 49917, 49918, 49919, 49920, 49921",1,0,0,0x00000001,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 45462"
Death Knight,"Plague Strike",66216,"66216",1,0,0,0x00000001,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 66216"
Death Knight,"Plague Strike",52373,"52373",1,2048,0,0x00000001,0x00000800,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 52373"
Death Knight,"Plague Strike",60186,"60186",1,0,0,0x00000001,0x00000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 60186"
Death Knight,"Scourge Strike",55090,"55090, 55265, 55270, 55271",0,134217728,0,0x00000000,0x08000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 55090"
Death Knight,"Scourge Strike",70890,"70890",0,0,128,0x00000000,0x00000000,0x00000080,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 70890"
Death Knight,"Scourge Strike",71488,"71488",0,134217728,0,0x00000000,0x08000000,0x00000000,DoT,"DoT Amount per tick (op=22), Duration (op=1), Mana Cost (op=14), Crit Chance (op=7)","VERIFY: .spellinfo all 71488"
Death Knight,"Health Leech",50454,"50454",0,2097152,0,0x00000000,0x00200000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 50454"
Death Knight,"Lesser Heal Death Knight Test",42653,"42653",262144,0,0,0x00040000,0x00000000,0x00000000,Heal,"Heal Amount (op=0), Cast Time (op=10), Crit Chance (op=7), Mana Cost (op=14)","VERIFY: .spellinfo all 42653"
Death Knight,"Acherus Deathcharger",48778,"48778",67108864,0,0,0x04000000,0x00000000,0x00000000,Movement,"Cooldown (op=11), Range (op=5)","VERIFY: .spellinfo all 48778"
Death Knight,"Army of the Dead",42650,"42650",2048,0,0,0x00000800,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 42650"
Death Knight,"Raise Ally",46619,"46619",4096,0,0,0x00001000,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 46619"
Death Knight,"Raise Ally",61999,"61999",0,2147483648,0,0x00000000,0x80000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 61999"
Death Knight,"Raise Dead",52150,"52150",4096,0,0,0x00001000,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 52150"
Death Knight,"Raise Dead",48289,"48289",4096,0,0,0x00001000,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 48289"
Death Knight,"Raise Dead",46585,"46585",4096,0,0,0x00001000,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 46585"
Death Knight,"Raise Dead",46584,"46584",4096,0,0,0x00001000,0x00000000,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 46584"
Death Knight,"Summon Gargoyle",61777,"61777",0,128,0,0x00000000,0x00000080,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 61777"
Death Knight,"Summon Gargoyle",50514,"50514",0,128,0,0x00000000,0x00000080,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 50514"
Death Knight,"Summon Gargoyle",49206,"49206",0,128,0,0x00000000,0x00000080,0x00000000,Summon,"Duration (op=1), Cooldown (op=11), Mana Cost (op=14)","VERIFY: .spellinfo all 49206"
Druid,"Aquatic Form",1066,"1066",536870912,0,0,0x20000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 1066"
Druid,"Aquatic Form (Passive)",5421,"5421",0,2147483648,0,0x00000000,0x80000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 5421"
Druid,"Bear Form",5487,"5487, 9634",1073741824,0,0,0x40000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 5487"
Druid,"Bear Form (Passive)",1178,"1178",0,0,2,0x00000000,0x00000000,0x00000002,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 1178"
Druid,"Bear Form (Passive2)",21178,"21178",33554432,0,2,0x02000000,0x00000000,0x00000002,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 21178"
Druid,"Cat Form",57655,"57655",2147483648,0,0,0x80000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 57655"
Druid,"Cat Form",768,"768",2147483648,0,0,0x80000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 768"
Druid,"Cat Form (Passive)",48629,"48629",134217728,0,0,0x08000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 48629"
Druid,"Cat Form (Passive)",3025,"3025",134217728,0,0,0x08000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 3025"
Druid,"Dan's Steam Tank Form",42363,"42363",1073741824,0,0,0x40000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 42363"
Druid,"Dan's Steam Tank Form (Self)",42387,"42387",1073741824,0,0,0x40000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 42387"
Druid,"Dire Bear Form (Passive)",9635,"9635",0,0,2,0x00000000,0x00000000,0x00000002,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 9635"
Druid,"Faerie Dragon Form",27546,"27546",536870912,0,0,0x20000000,0x00000000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 27546"
Druid,"Flight Form",33943,"33943, 40120",0,32768,0,0x00000000,0x00008000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 33943"
Druid,"Moonkin Aura",24907,"24907",0,8192,0,0x00000000,0x00002000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 24907"
Druid,"Moonkin Form",24858,"24858",0,8192,0,0x00000000,0x00002000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 24858"
Druid,"Moonkin Form (Passive)",69366,"69366",0,0,4,0x00000000,0x00000000,0x00000004,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 69366"
Druid,"Moonkin Form (Passive)",24905,"24905",0,0,4,0x00000000,0x00000000,0x00000004,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 24905"
Druid,"Ragepaw's Presence",52507,"52507",0,2048,0,0x00000000,0x00000800,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 52507"
Druid,"Swift Flight Form (Passive)",40121,"40121",0,0,524288,0x00000000,0x00000000,0x00080000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 40121"
Druid,"Travel Form",783,"783",0,16384,0,0x00000000,0x00004000,0x00000000,Aura/Stance,"Duration (op=1), Effect Amount (op=8)","VERIFY: .spellinfo all 783"
Druid,"Dmg Shield",25059,"25059",256,0,0,0x00000100,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 25059"
Druid,"Dmg Shield2",64522,"64522",256,0,0,0x00000100,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 64522"
Druid,"Dmg Shield2",26666,"26666",256,0,0,0x00000100,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 26666"
Druid,"Frost Spiked Armor",69187,"69187",256,0,0,0x00000100,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 69187"
Druid,"Mark of Bite",34906,"34906",262144,0,0,0x00040000,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 34906"
Druid,"Mark of the Wild",1126,"1126, 5232, 6756, 5234, 8907, 9884, 9885, 26990, 48469",262144,0,0,0x00040000,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 1126"
Druid,"Mark of the Wild",39233,"39233",262144,0,0,0x00040000,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 39233"
Druid,"Mark of the Wild",24752,"24752",262144,0,0,0x00040000,0x00000000,0x00000000,Buff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14)","VERIFY: .spellinfo all 24752"
Druid,"Entangling Roots",339,"339, 1062, 5195, 5196, 9852, 9853, 26989, 53308",512,0,0,0x00000200,0x00000000,0x00000000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 339"
Druid,"Entangling Roots",40363,"40363",512,0,0,0x00000200,0x00000000,0x00000000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 40363"
Druid,"Entangling Roots",19975,"19975, 19974, 19973, 19972, 19971, 19970, 27010, 53313",512,0,0,0x00000200,0x00000000,0x00000000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 19975"
Druid,"Entangling Roots",66070,"66070",512,0,0,0x00000200,0x00000000,0x00000000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 66070"
Druid,"Hibernate",2637,"2637, 18657, 18658",16777216,131072,32768,0x01000000,0x00020000,0x00008000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 2637"
Druid,"Remove Curse",2782,"2782",0,4194304,0,0x00000000,0x00400000,0x00000000,CC/Debuff,"Duration (op=1), Cast Time (op=10), Mana Cost (op=14), Cooldown (op=11)","VERIFY: .spellinfo all 2782"
Druid,"Hurricane",16914,"16914, 17401, 17402, 27012, 48467",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 16914"
Druid,"Hurricane",32717,"32717",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 32717"
Druid,"Hurricane",42231,"42231, 42232, 42233, 42230, 48466",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 42231"
Druid,"Hurricane",40090,"40090",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 40090"
Druid,"Hurricane",55881,"55881",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 55881"
Druid,"Hurricane",27530,"27530",4194304,0,0,0x00400000,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 27530"
Druid,"Morthis Tranquility Channel",40128,"40128",128,0,0,0x00000080,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 40128"
Druid,"Starfall",48505,"48505, 53199, 53200, 53201",0,8388608,0,0x00000000,0x00800000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 48505"
Druid,"Starfall",20687,"20687",4,0,0,0x00000004,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 20687"
Druid,"Starfall",37124,"37124",4,0,0,0x00000004,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 37124"
Druid,"Starfall",50288,"50288, 53191, 53194, 53195",0,8388608,0,0x00000000,0x00800000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 50288"
Druid,"Starfall",50286,"50286, 53196, 53197, 53198",0,0,256,0x00000000,0x00000000,0x00000100,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 50286"
Druid,"Starfall",50294,"50294, 53188, 53189, 53190",0,8388608,0,0x00000000,0x00800000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 50294"
Druid,"Tranquility",63554,"63554",128,0,0,0x00000080,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 63554"
Druid,"Tranquility",740,"740, 8918, 9862, 9863, 26983, 48446, 48447",128,0,0,0x00000080,0x00000000,0x00000000,Channel/AoE,"Damage (op=0), Duration (op=1), Mana Cost (op=14)","VERIFY: .spellinfo all 740"
